,p1k_00132,p1k_00133,p1k_00134,p1k_00135,p1k_00136,p1k_00137,p1k_00138,p1k_00139,p1k_00140,p1k_00141,p1k_00996,p1k_00997,p1k_00998,p1k_00999,p1k_01000,p1k_01001,p1k_01002,p1k_00357,p1k_00358,p1k_00359,p1k_00360,p1k_00361,p1k_00362,p1k_00363,p1k_00364,p1k_00365,p1k_00366,p1k_00367,p1k_00368,p1k_00369,p1k_00370,p1k_00371,p1k_00372,p1k_00373,p1k_00374,p1k_00375,p1k_00376,p1k_00377,p1k_00378,p1k_00379,p1k_00380,p1k_00381,p1k_00382,p1k_00383,p1k_00384,p1k_00385,p1k_00386,p1k_00011,p1k_00012,p1k_00014,p1k_00015,p1k_00016,p1k_00017,p1k_00018,p1k_00791,p1k_00792,p1k_00793,p1k_00794,p1k_00001,p1k_00002,p1k_00082,p1k_00083,p1k_00084,p1k_00085,p1k_00086,p1k_00087,p1k_00088,p1k_00089,p1k_00090,p1k_00091,p1k_00105,p1k_00106,p1k_00107,p1k_00108,p1k_00109,p1k_00110,p1k_00111,p1k_00112,p1k_00113,p1k_00114,p1k_00115,p1k_00116,p1k_00117,p1k_00118,p1k_00119,p1k_00120,p1k_00121,p1k_00122,p1k_00123,p1k_00124,p1k_00882,p1k_00883,p1k_00890,p1k_00891,p1k_00892,p1k_00893,p1k_00894,p1k_00895,p1k_00896,p1k_00897,p1k_00898,p1k_00899,p1k_00900,p1k_00901,p1k_00902,p1k_00903,p1k_00904,p1k_00905,p1k_00906,p1k_00907,p1k_00908,p1k_00909,p1k_00910,p1k_00911,p1k_00912,p1k_00913,p1k_00914,p1k_00915,p1k_00916,p1k_00917,p1k_00918,p1k_00919,p1k_00920,p1k_00921,p1k_00922,p1k_00923,p1k_00924,p1k_00925,p1k_00926,p1k_00927,p1k_00928,p1k_00929,p1k_00930,p1k_00931,p1k_00932,p1k_00933,p1k_00255,p1k_00256,p1k_00257,p1k_00258,p1k_00259,p1k_00260,p1k_00261,p1k_00262,p1k_00263,p1k_00264,p1k_00265,p1k_00266,p1k_00267,p1k_00268,p1k_00269,p1k_00270,p1k_00003,p1k_00004,p1k_00005,p1k_00006,p1k_00007,p1k_00008,p1k_00009,p1k_00010,p1k_00125,p1k_00126,p1k_00127,p1k_00128,p1k_00129,p1k_00130,p1k_00131,p1k_00387,p1k_00388,p1k_00389,p1k_00390,p1k_00391,p1k_00392,p1k_00393,p1k_00394,p1k_00395,p1k_00396,p1k_00397,p1k_00398,p1k_00399,p1k_00400,p1k_00401,p1k_00402,p1k_00403,p1k_00404,p1k_00405,p1k_00406,p1k_00407,p1k_00408,p1k_00409,p1k_00410,p1k_00411,p1k_00412,p1k_00413,p1k_00414,p1k_00415,p1k_00416,p1k_00417,p1k_00418,p1k_00419,p1k_00420,p1k_00421,p1k_00422,p1k_00423,p1k_00424,p1k_00425,p1k_00426,p1k_00427,p1k_00428,p1k_00429,p1k_00430,p1k_00431,p1k_00432,p1k_00433,p1k_00434,p1k_00435,p1k_00436,p1k_00437,p1k_00438,p1k_00439,p1k_00440,p1k_00161,p1k_00162,p1k_00163,p1k_00164,p1k_00165,p1k_00166,p1k_00167,p1k_00168,p1k_00169,p1k_00170,p1k_00171,p1k_00172,p1k_00173,p1k_00174,p1k_00175,p1k_00176,p1k_00177,p1k_00178,p1k_00179,p1k_00180,p1k_00181,p1k_00182,p1k_00183,p1k_00184,p1k_00185,p1k_00186,p1k_00189,p1k_00190,p1k_00068,p1k_00070,p1k_00071,p1k_00072,p1k_00073,p1k_00074,p1k_00075,p1k_00041,p1k_00042,p1k_00049,p1k_00271,p1k_00272,p1k_00273,p1k_00274,p1k_00275,p1k_00276,p1k_00277,p1k_00278,p1k_00279,p1k_00280,p1k_00281,p1k_00282,p1k_00027,p1k_00028,p1k_00029,p1k_00030,p1k_00031,p1k_00032,p1k_00283,p1k_00284,p1k_00293,p1k_00294,p1k_00050,p1k_00051,p1k_00052,p1k_00053,p1k_00054,p1k_00055,p1k_00019,p1k_00020,p1k_00021,p1k_00022,p1k_00023,p1k_00024,p1k_00025,p1k_00026,p1k_00317,p1k_00318,p1k_00319,p1k_00320,p1k_00233,p1k_00234,p1k_00235,p1k_00236,p1k_00237,p1k_00238,p1k_00239,p1k_00240,p1k_00241,p1k_00242,p1k_00243,p1k_00244,p1k_00245,p1k_00246,p1k_00247,p1k_00248,p1k_00249,p1k_00250,p1k_00251,p1k_00252,p1k_00253,p1k_00254,p1k_00616,p1k_00617,p1k_00618,p1k_00619,p1k_00620,p1k_00621,p1k_00622,p1k_00623,p1k_00624,p1k_00625,p1k_00626,p1k_00627,p1k_00628,p1k_00629,p1k_00630,p1k_00631,p1k_00632,p1k_00633,p1k_00634,p1k_00635,p1k_00636,p1k_00637,p1k_00638,p1k_00639,p1k_00640,p1k_00641,p1k_00642,p1k_00643,p1k_00644,p1k_00645,p1k_00646,p1k_00647,p1k_00648,p1k_00649,p1k_00650,p1k_00651,p1k_00652,p1k_00653,p1k_00654,p1k_00655,p1k_00656,p1k_00657,p1k_00658,p1k_00659,p1k_00660,p1k_00661,p1k_00662,p1k_00663,p1k_00664,p1k_00665,p1k_00666,p1k_00667,p1k_00668,p1k_00669,p1k_00670,p1k_00671,p1k_00672,p1k_00673,p1k_00674,p1k_00675,p1k_00676,p1k_00677,p1k_00678,p1k_00679,p1k_00680,p1k_00681,p1k_00682,p1k_00683,p1k_00684,p1k_00685,p1k_00686,p1k_00687,p1k_00688,p1k_00689,p1k_00690,p1k_00691,p1k_00692,p1k_00693,p1k_00694,p1k_00695,p1k_00696,p1k_00697,p1k_00698,p1k_00699,p1k_00700,p1k_00701,p1k_00702,p1k_00703,p1k_00704,p1k_00705,p1k_00706,p1k_00707,p1k_00708,p1k_00709,pilot_1,pilot_2,pilot_3,pilot_4,pilot_5,pilot_6,pilot_7,pilot_8,pilot_9,pilot_10,pilot_11,pilot_12,pilot_13,pilot_14,pilot_15,pilot_16,pilot_17,pilot_18,pilot_19,pilot_21,pilot_22,pilot_23,pilot_24,pilot_25,pilot_26,pilot_27,pilot_28,pilot_29,pilot_30,pilot_31,pilot_32,pilot_33,pilot_34,pilot_35,pilot_36,p1k_00092,p1k_00093,p1k_00094,p1k_00095,p1k_00096,p1k_00097,p1k_00098,p1k_00099,p1k_00100,p1k_00101,p1k_00102,p1k_00103,p1k_00104,p1k_00142,p1k_00143,p1k_00144,p1k_00145,p1k_00146,p1k_00147,p1k_00148,p1k_00149,p1k_00150,p1k_00151,p1k_00152,p1k_00153,p1k_00154,p1k_00155,p1k_00157,p1k_00158,p1k_00159,p1k_00160,p1k_00341,p1k_00342,p1k_00343,p1k_00344,p1k_00345,p1k_00346,p1k_00347,p1k_00348,p1k_00349,p1k_00350,p1k_00351,p1k_00352,p1k_00353,p1k_00354,p1k_00355,p1k_00356,p1k_00449,p1k_00450,p1k_00451,p1k_00452,p1k_00453,p1k_00454,p1k_00455,p1k_00456,p1k_00457,p1k_00458,p1k_00459,p1k_00460,p1k_00461,p1k_00462,p1k_00463,p1k_00464,p1k_00465,p1k_00466,p1k_00467,p1k_00468,p1k_00469,p1k_00470,p1k_00471,p1k_00472,p1k_00473,p1k_00474,p1k_00475,p1k_00476,p1k_00477,p1k_00478,p1k_00479,p1k_00480,p1k_00481,p1k_00482,p1k_00483,p1k_00484,p1k_00485,p1k_00486,p1k_00487,p1k_00488,p1k_00489,p1k_00490,p1k_00491,p1k_00492,p1k_00493,p1k_00494,p1k_00495,p1k_00496,p1k_00497,p1k_00498,p1k_00499,p1k_00500,p1k_00501,p1k_00502,p1k_00503,p1k_00504,p1k_00505,p1k_00506,p1k_00507,p1k_00508,p1k_00509,p1k_00510,p1k_00191,p1k_00192,p1k_00193,p1k_00194,p1k_00195,p1k_00196,p1k_00197,p1k_00198,p1k_00199,p1k_00200,p1k_00201,p1k_00202,p1k_00203,p1k_00204,p1k_00205,p1k_00206,p1k_00207,p1k_00208,p1k_00209,p1k_00210,p1k_00211,p1k_00212,p1k_00213,p1k_00214,p1k_00215,p1k_00216,p1k_00217,p1k_00218,p1k_00795,p1k_00796,p1k_00797,p1k_00798,p1k_00799,p1k_00800,p1k_00801,p1k_00802,p1k_00803,p1k_00804,p1k_00805,p1k_00806,p1k_00807,p1k_00808,p1k_00809,p1k_00810,p1k_00811,p1k_00812,p1k_00813,p1k_00814,p1k_00815,p1k_00816,p1k_00817,p1k_00818,p1k_00819,p1k_00820
0,1.0939220690784065e-14,2.939031025582602,1.9139497910163348,2.2005700124138468,2.5358236729794497,2.9370059909770445,2.229144540886739,1.8312373631947083,2.256860970703747,3.3474613901686125,0.37734527382269983,-0.5565693225308087,0.17922404870809833,0.39056521933443594,0.6386087297690392,1.217800081311134,0.5105046987190938,-4.47817729970229,-5.584401204969822,-1.7956921658569198,-2.972917753215342,-0.4978035525294306,0.497803552529411,-2.96275917021156,-4.263962152104677,-0.9620331715850872,-1.4219717931419367,2.7971270061324036,1.8017075880040203,-5.7774476431426764,-6.456986263952952,-2.1330308572943557,-2.0632029244999313,-1.836043821806774,-2.2716710615427544,-5.77686246425373,-5.439451028644991,-1.461887542753987,-1.3241628227159257,-1.6837396857158526,-2.042608241057015,-6.335723630500708,-5.142824193519169,-0.5911447806794289,-1.0429013735142632,-0.7188296927013567,-0.4824977173286925,-0.333025278040934,0.3330252780409301,-1.375168985844666,0.2188462703992211,-0.037640888329418844,-0.06007234688061841,-0.970029128483671,0.11950931273225489,-0.11950931273227436,3.506542614957785,0.8770702239856043,0.10711002195819361,-0.10711002195820056,0.3268381756534997,-0.3268381756534946,-0.7578358309749498,-1.2422931778490232,-2.2585604146660945,-2.0293714546135355,-2.5919010007116516,-2.831606100652479,-3.25087216824116,-2.473737248199988,-0.12322027805467606,-0.021291478813040575,0.02129147881304975,-1.0723041296006108,-1.4218821178807,-1.9186179664131364,-1.7409487261311547,-1.9406033397950253,-2.2473179709991813,-2.1428572393753034,-2.033199545008006,-1.6485411598041009,-1.5484189820889036,-0.8201950671713757,-2.297386252966677,-1.8994949517909263,-3.0814318197625292,-2.34539699798747,-2.209933224115583,-1.5727019399074988,0.13226151561392704,-0.1322615156139362,-1.1298072443343798,-1.7886656297644625,1.6156507916469627,1.150962226294783,0.5442348915898054,2.5663829934936864,-0.2680470434964165,0.5023773601706101,0.22246920470528056,0.14430411974386328,-1.0241719412799695,-0.9692128876053482,1.0547536790931524,1.0012734519426587,-0.5654315953677796,-0.15806219498000035,4.274772850296165,3.813108984042278,2.6787509004484966,2.0019110856441684,1.91247539525535,0.7549197272433457,5.675053477708788,4.613951284295811,7.143941950713243,5.542843987007004,4.429037137071329,4.930378882020796,4.608479372371926,4.330959734078984,1.2127844724554386,2.9796689410028594,-1.5026786228645768,-1.4982796364923243,0.04446277881015351,-1.4248354525407965,-0.11699904926229597,0.3989112547834921,-0.6541168119392429,-0.5543175520405386,5.568036570948224,5.151420930026317,26.639289084667027,2.4717394047420718,1.4679962929043362,0.5202523976788653,0.0022260079249414467,-0.0022260079249442712,4.246512413914988,3.8887853359405478,4.424345174203743,5.115550089447339,6.848766586366659,4.536775275387925,4.276158058436687,3.9319167088263995,0.8448239282256272,-0.4794358779691374,0.12098093394353464,1.5131503220555118,-1.2362523044154414,-0.40173481979652165,0.41154552917718373,-0.4115455291771823,-0.8589096398072068,-1.6517224782496316,-0.7060231066437588,-0.7188762586924431,1.7639793951845189,-0.49389799178705,-1.166647627696125,1.1754022162812388,0.879775718305063,0.7722646335914853,1.1505075859080398,3.633442889283007,29.528873984639063,1.5925866569425198,2.0592180993016687,1.4598242152940215,0.9817183750918552,27.104902115048066,27.812685444767357,2.75156161924194,2.013465068984295,2.5028035285568566,3.691420017346166,27.721804536961027,2.7089430387804523,2.9567818425962713,1.6498558054365986,3.6277751652888592,3.3352743046575184,2.8894773071179474,3.5186756704999698,2.173904768192265,2.122270015151795,2.1121687912043847,3.3160477091892475,28.932195881389596,3.44669660038366,3.1948603782314198,2.548265226117987,0.8615250508543447,0.8322559659070314,3.817281614269638,3.239871847068081,3.560785151633286,2.5924407837262238,3.1771093833036477,3.383140849489505,1.8009699083240611,2.971360646875863,1.2813916420208995,0.9338462303478938,0.3245392230303805,0.60268952079695,3.043741208198406,3.402723004631343,2.565136873154469,2.323368501848361,4.510826135479422,4.990081481621231,4.440178548157973,3.8021828186622955,2.8639972363907638,2.125642498909182,3.456987273567744,3.837571738703709,0.3114594630209623,0.3499013153919512,-1.1602361650751414,0.4988753866622258,4.658992062417729,0.3307332763091888,1.9401959231955466,4.8415952277737455,-0.4831492826042351,-0.30470109989674854,1.4665680148438334,1.3779156876564613,1.151295797201939,1.3480247644011965,0.00373753996481323,-0.36245812112025205,0.5652144003962513,0.7250576759380326,0.055610767965923756,0.7864620824677487,1.2173880154415255,1.6106352283345897,0.7541124232493174,-0.153687493197667,0.18956335215531014,-0.18797024537363316,2.387007792652376,2.141511495979799,-0.7496674698651999,0.22342919724571875,0.6827974403729093,-0.9062266376186306,0.2876336714332747,-2.366753661273911,0.6051262443827768,-0.316869894154503,0.3168698941545042,-0.885819080483888,-6.68831120445868,-6.746127869279697,-3.9739501015630125,-4.432911258857711,-0.24578363279341725,0.8029468511119096,0.36814553762304136,0.9686636462472148,0.3861691707576759,0.6753509246477111,-0.4376261233237648,-1.1434906287364495,0.009163857448022459,-0.009163857448024918,-0.13674299149690766,0.39812402191641055,-0.21762820339759417,-0.09232209497882983,0.1349638159730552,-0.1349638159730565,0.10131523763870719,0.9809613097950278,0.16830731096875948,-0.16830731096875967,-1.3199354983386409,-1.1010237594597285,8.440377790382927,5.914174022235562,0.18282082336619845,-0.18282082336619954,-1.1031354332581642,-0.7804764981193664,0.25110790135554567,0.40386192045372493,0.05345614246193164,-0.31893859649753603,0.13226151550870774,-0.13226151550870743,0.7220173672557776,0.27064098626697847,1.5607108875713454,1.3710249461593322,0.9232862970564172,2.8709213721832363,3.200336374646832,2.6040366277070928,3.312111449068762,3.2787155287494136,1.8545050660121103,1.1250210136667393,2.1653733152713572,1.7511004371611194,3.4690648535493556,2.983090934878918,1.04713317282883,0.5955712515900751,0.8386728263910862,0.3253393749739011,3.068188909811227,2.6077006625427805,0.20163377902899635,1.9070016515790766,-0.35046724398744256,-0.3169611671180279,0.7613137593381802,-0.6060140027473548,1.8114200403098786,1.180564191062455,0.39597270827204384,0.2840421132189909,0.4884352354662702,0.6380453089126769,-0.3404448583434355,-1.1990684935892677,0.14063857286122872,-0.19952327597228822,-0.5801451939991948,-0.20875209847253728,0.38436428906077247,0.37360424735009395,-0.8064407365070576,-0.9633190120592711,0.13383065236396993,0.4093269367221964,0.40115967963886245,0.37161800591388167,0.06638202817437415,-0.2353240131171225,0.44850429630386257,0.2879893487569049,-0.13772070464900685,-0.2826232266060825,-0.6835828689538497,0.2858910886114589,0.031933021411334965,-0.2537795256308787,-0.21868726892122756,-0.523355185845155,0.6123262293149027,0.40572735775002994,-0.7997258863272942,-1.199806842713148,0.38455544803954794,0.9373950549501926,-1.3684818619810186,-1.1037033612814569,-0.5869073443749288,-0.588456165636649,-0.13461450903465702,-0.3026435989590717,-0.4477817382931358,-0.3852080738725558,1.9493910708427944,0.9095097709028016,0.6386816132079305,0.7727318076794052,-0.0645881063754264,0.5156190395257815,-0.4115304338155485,0.5298787876788446,-0.21461444193901724,-0.43868682331388553,0.1677701159674716,-0.2949266341509013,0.19904866875442265,-0.26480008534370214,0.666655761797503,-0.16813219642489768,0.5373973612163613,0.8913042125134689,-0.2583459911368198,0.13002785245133575,-0.4224803419359025,-1.5327886943239266,-0.8022850711322776,-0.7125188689267766,-0.4762249844541928,-0.6041830181507033,0.5737753773542446,0.8604985615892954,0.8762420325742274,0.34586901480455773,0.9065284093052762,0.19872915307622296,-0.9793885558654428,0.33121584457751985,1.21814898689169,1.5679875797471101,0.1681661238852052,0.4152493331486668,0.38998385801009633,-0.39398084594332045,0.016171393943504187,-0.11723641455415733,-0.08125238619745109,0.08125238619745104,-6.980446252146173,-6.7267592774341205,-7.330629824502682,-7.267356956791789,-7.862548420234311,-7.7567037106120855,-7.317217432688156,-5.192837327703742,-7.059091567146299,-6.544276647889669,-7.4185942860855185,-8.056847292075322,-8.909477988652887,-7.7863113974729945,-7.450115882233489,-7.735832399107142,-6.884660603296284,-6.380274824855029,-7.57423759643497,-7.1076450219256335,-6.930386972337177,-7.363333872586598,-7.796278077512271,-7.647187582241023,-7.58418319578673,-7.194587344801214,-7.332793995938911,-6.907205456168828,-5.871979939021376,-6.398412761236313,-6.650074243991095,-6.375764988956447,-6.78204962740193,-6.7922465962279155,-7.195713835496358,-0.6241139828536042,-0.2602215073013882,-2.2510637798903974,-1.800762583134704,-0.724814648500664,-0.6381907411595934,-3.451074342759419,-2.495784278906012,-0.03197922770474833,-0.24798098678634062,0.4852455256867714,0.6783967455039744,-0.3947187865086377,-0.10778798006604,-2.3714908785022796e-21,-1.1283087973851798,1.1938916072220347,-0.9862869153379592,0.08370012145263346,-1.0699965005291405,-1.7238213528007327,-1.5079718811272782,30.95560512302115,0.5426090179965839,33.16599395568139,3.2112939161371434,30.898370797209356,-0.01061798629419887,28.245059265341766,1.9262782465483088,0.9064398299242996,0.8212454346764588,0.7691250478075637,0.9149594336027417,1.0909571541534602,2.4667110974679236,1.2356869231829073,0.05646298380751764,1.1231807877466615,-0.6902926757809985,0.17872812919922912,0.8946158300142056,0.6447679274697742,-0.5248684638959201,0.07019758385553122,-0.3850616493957088,0.7785335906194888,-3.4412422055627987,-4.526733646287594,-4.233909860476619,-4.027267980021223,-3.5128524045781,-3.6064994308822205,0.04073007010756018,-1.0500480798783312,-1.493653852204613,-1.9791283367989891,-0.9808506083404906,-0.45157701671609307,-4.081305388947501,-3.91638639464112,-0.550095436848138,-0.0812240985531545,-1.5680092782426123,-1.5798285423182679,-1.9978413318520027,-2.1351017370739065,-5.232272965651361,-5.486815631493932,-3.9784256128226887,-4.055947851378012,-4.0116080131091065,-3.6284992109804466,-4.066238399923486,-4.101954060326649,-3.7609028179213038,-4.32765117076379,0.9668921055550946,0.7303264225601778,-0.5344559145294162,-0.5801274019176614,-3.336268330999565,-3.7419744148955436,-5.223450306238866,-4.864476655263597,-6.388818484843565,-5.702275359537579,-2.562408634766027,-2.398049870287888,-0.027743204136014818,-0.34335685280611317,-4.351493418536417,-4.363939159879311,-4.7299064220323945,-5.923231518976873,-2.8791125426410704,-2.6445043983203056,-2.674608993204795,-2.2392899297590594,-4.354623418433547,-3.8909954772444837,-3.987535521374261,-3.522217892605844,-0.17146412581441356,0.17146412581441295,-0.5495080609061112,-0.28853185539525417,-5.653419125295645,-5.261429855252627,-0.04242188190654337,0.042421881906543106,0.5437379908597708,0.7974025500593768,-0.20070074883815467,0.230554240465525,0.20601409553827757,0.5884666806915889,2.1288345345983775,1.1019011903969744,0.13280381788830192,1.0762044366898178,-0.5624054332468553,-0.9014196190914908,-0.19988799675279717,0.0817855242187813,-0.3884049619519634,0.10249269093415526,0.7790994465640169,0.7224166844979663,0.2526458027132094,0.7959472877761524,-0.962432068976062,0.3018217861438387,0.7656541275833986,-0.6781706207533728,0.8922621061701661,1.1954760426190125,-0.6641270625546647,0.6641270625546642,-0.819977770033111,-0.23462927690175375,-0.9043870770787026,-0.7930359244202962,-0.730676424619738,-0.4253173885204286,1.6885192414020795,1.6877762157009077,-0.11081889744519796,0.03402577822274265,0.10639796299684944,-0.555091330007126,0.3031995940633999,-0.30319959406339936,0.009688332875117216,-0.9730328380967839,-0.4627007610953812,0.17283742270211488,0.04274658229345911,0.34231799640303273,0.0136069440563401,0.17194323274398382,0.7326237430544698,0.040171381494012115
